,name,price,first name,last name,above_100
3012,Victoria Goodman,157.2129033,Victoria,Goodman,true
3013,Christopher Frost,51.7746098,Christopher,Frost,false
3014,Michael Larsen,119.9341108,Michael,Larsen,true
3015,Robert Coffey,100.3104595,Robert,Coffey,true
3016,Carolyn Harmon,132.2465755,Carolyn,Harmon,true
3017,Jared Garrison,176.7205943,Jared,Garrison,true
3018,Susan Burton,71.54482097,Susan,Burton,false
3019,Bryan Patton,6.517783303,Bryan,Patton,false
3020,Mr. Kyle Burns,47.95291873,Mr.,Kyle Burns,false
3021,Jeremy Davis,196.8809063,Jeremy,Davis,true
3022,Kevin Bryant,119.266223,Kevin,Bryant,true
3023,James Harrington,153.6600926,James,Harrington,true
3024,Christina Weaver,158.4753706,Christina,Weaver,true
3025,Robert Kennedy,169.2943627,Robert,Kennedy,true
3026,Richard Jarvis,114.6925576,Richard,Jarvis,true
3027,Aaron Ford,266.565379,Aaron,Ford,true
3028,Donna Franklin,212.0073437,Donna,Franklin,true
3029,Angela Martinez,97.13919381,Angela,Martinez,false
3030,Michael Anderson,56.30656726,Michael,Anderson,false
3031,Charles Stevens,146.5272063,Charles,Stevens,true
3032,Dr. Christopher Harrell,176.6365117,Dr.,Christopher Harrell,true
3033,Melanie Francis,148.6238107,Melanie,Francis,true
3034,Kevin Johnson,57.07758117,Kevin,Johnson,false
3035,Annette Johnston,286.4368475,Annette,Johnston,true
3036,Laura Jones,251.8256961,Laura,Jones,true
3037,Brianna Parks,105.6688269,Brianna,Parks,true
3038,Mario Henderson,289.3215948,Mario,Henderson,true
3039,Rachel Garcia,18.33863307,Rachel,Garcia,false
3040,Taylor Evans,152.0813643,Taylor,Evans,true
3041,Denise Olson,263.8594197,Denise,Olson,true
3042,Jenna Odom,54.33763494,Jenna,Odom,false
3043,Jennifer Parker,114.3051417,Jennifer,Parker,true
3044,Melissa Haynes,249.4110446,Melissa,Haynes,true
3045,Dr. Terry Martinez,135.282602,Dr.,Terry Martinez,true
3046,Daniel Mitchell,273.1661217,Daniel,Mitchell,true
3047,Steven Williams MD,89.40717196,Steven,Williams MD,false
3048,Nicholas White,234.4239386,Nicholas,White,true
3049,Robert Le,143.3576073,Robert,Le,true
3050,William Daniels,2.75363996,William,Daniels,false
3051,Anthony Hoffman,205.8937171,Anthony,Hoffman,true
3052,Jessica Smith,140.7997908,Jessica,Smith,true
3053,Charles Martinez,53.45634467,Charles,Martinez,false
3054,Michael Harrison,264.9058228,Michael,Harrison,true
3055,Cynthia Oconnor,134.0974441,Cynthia,Oconnor,true
3056,Wesley Williams,210.5488131,Wesley,Williams,true
3057,Keith Wheeler,64.57752578,Keith,Wheeler,false
3058,Anna Lopez,299.1499426,Anna,Lopez,true
3059,Megan Montoya,77.73528252,Megan,Montoya,false
3060,Alice Wallace,258.1149996,Alice,Wallace,true
3061,David Barry,293.064933,David,Barry,true
3062,Crystal Anderson,85.67769938,Crystal,Anderson,false
3063,Charles Walters,136.3273754,Charles,Walters,true
3064,Amy Hall,165.7815497,Amy,Hall,true
3065,Daniel Allison,202.9205718,Daniel,Allison,true
3066,Monica Rogers,115.6097562,Monica,Rogers,true
3067,Lisa Brennan,244.6907291,Lisa,Brennan,true
3068,Hector Adams,258.2983392,Hector,Adams,true
3069,Samantha George,177.6586379,Samantha,George,true
3070,Peter Sanders,248.5678166,Peter,Sanders,true
3071,Yvonne Coleman,299.9854723,Yvonne,Coleman,true
3072,Charles Miller,37.89348077,Charles,Miller,false
3073,Mathew Harmon,5.477643314,Mathew,Harmon,false
3074,Heather Collins,18.93872049,Heather,Collins,false
3075,Anne Mccullough,38.48691116,Anne,Mccullough,false
3076,Terry Moore,251.9873677,Terry,Moore,true
3077,James Rogers,39.25426014,James,Rogers,false
3078,Stephen Brown,166.4123,Stephen,Brown,true
3079,Mark Morales,205.5803314,Mark,Morales,true
3080,Kathleen Tran,248.4498852,Kathleen,Tran,true
3081,Michelle Stone,59.92907123,Michelle,Stone,false
3082,Catherine Scott,261.6205656,Catherine,Scott,true
3083,Robert Dyer,159.3357394,Robert,Dyer,true
3084,Bryan Martinez,292.4598723,Bryan,Martinez,true
3085,Danielle Miller DVM,5.840759287,Danielle,Miller DVM,false
3086,Natalie Gentry,115.4240965,Natalie,Gentry,true
3087,Mark Martinez,274.8417111,Mark,Martinez,true
3088,Margaret Baird,178.1376538,Margaret,Baird,true
3089,Jacqueline Conway,161.0544466,Jacqueline,Conway,true
3090,Jennifer Miller,167.65138,Jennifer,Miller,true
3091,Stephanie Salinas,180.173276,Stephanie,Salinas,true
3092,Jesse Duarte,23.19171407,Jesse,Duarte,false
3093,Tammy Williams,24.00839556,Tammy,Williams,false
3094,Jay Lynch,43.56506347,Jay,Lynch,false
3095,Adam Thompson,87.5002892,Adam,Thompson,false
3096,Chad Clark,291.2850477,Chad,Clark,true
3097,Maxwell Cole,138.5224022,Maxwell,Cole,true
3098,Tony Lester,220.7106572,Tony,Lester,true
3099,Bethany Williamson,115.9862024,Bethany,Williamson,true
3100,Javier Moss,41.3098503,Javier,Moss,false
3101,Ronald Owens,216.8781531,Ronald,Owens,true
3102,Jennifer Lewis,61.69501363,Jennifer,Lewis,false
3103,Jennifer Goodwin,6.772621519,Jennifer,Goodwin,false
3104,Joseph Wright,155.2606241,Joseph,Wright,true
3105,Erik Delgado,273.221997,Erik,Delgado,true
3106,Paul Reid,63.28549542,Paul,Reid,false
3107,Thomas Bryant,146.4967831,Thomas,Bryant,true
3108,Marvin Wood,273.3635523,Marvin,Wood,true
3109,Zachary Gordon,250.1895915,Zachary,Gordon,true
3110,Eric Becker,97.1295962,Eric,Becker,false
3111,Jason Greene,169.1431017,Jason,Greene,true
3112,Thomas Davis,230.9547299,Thomas,Davis,true
3113,Kimberly Duncan,191.1203851,Kimberly,Duncan,true
3114,Samantha Smith,291.8803441,Samantha,Smith,true
3115,Thomas Rogers,112.9576098,Thomas,Rogers,true
3116,Ryan Hammond,21.4055375,Ryan,Hammond,false
3117,Jillian Smith,259.3625114,Jillian,Smith,true
3118,Charles Harris MD,84.45795116,Charles,Harris MD,false
3119,Jenny Lewis,253.6513704,Jenny,Lewis,true
3120,Heidi Bolton,146.4562717,Heidi,Bolton,true
3121,Ian Park,77.37019197,Ian,Park,false
3122,David Guzman,216.0752368,David,Guzman,true
3123,Pamela Dillon,51.72379565,Pamela,Dillon,false
3124,Kimberly Leblanc,294.6052651,Kimberly,Leblanc,true
3125,Megan Smith,25.42056931,Megan,Smith,false
3126,Ronald Costa,136.8854344,Ronald,Costa,true
3127,Daniel Lewis,143.9851601,Daniel,Lewis,true
3128,Dale Ramirez,15.01368802,Dale,Ramirez,false
3129,Abigail Allen,229.7838574,Abigail,Allen,true
3130,Kenneth Sims,37.6359828,Kenneth,Sims,false
3131,Lisa Mendez,40.54338297,Lisa,Mendez,false
3132,Eric Brown,174.2921017,Eric,Brown,true
3133,Kristi Cobb,23.9133407,Kristi,Cobb,false
3134,Anne Macdonald PhD,81.47862786,Anne,Macdonald PhD,false
3135,Lauren Parker,187.0023174,Lauren,Parker,true
3136,Carol Sharp,199.5697161,Carol,Sharp,true
3137,Christine Miles,273.9435443,Christine,Miles,true
3138,Amanda Bowers,261.922808,Amanda,Bowers,true
3139,Joseph Buck,86.8018335,Joseph,Buck,false
3140,Sean Conway,56.43303098,Sean,Conway,false
3141,Julia Murphy,73.19912337,Julia,Murphy,false
3142,Lynn Anderson,169.8237448,Lynn,Anderson,true
3143,James Gray,188.813829,James,Gray,true
3144,Stephanie Gray,200.8256851,Stephanie,Gray,true
3145,Ronald Baird,215.999315,Ronald,Baird,true
3146,Christopher Cochran,204.0887367,Christopher,Cochran,true
3147,Kyle Torres,63.41712663,Kyle,Torres,false
3148,William Oconnor,242.143628,William,Oconnor,true
3149,Caleb Kelly,285.6334268,Caleb,Kelly,true
3150,Rachael Garcia,226.4172581,Rachael,Garcia,true
3151,Brandon Weber,298.4802227,Brandon,Weber,true
3152,Thomas Hoover,200.0802214,Thomas,Hoover,true
3153,Michelle Jimenez,14.80415308,Michelle,Jimenez,false
3154,Rebecca Davis,32.98097798,Rebecca,Davis,false
3155,Miranda Flynn,298.8357652,Miranda,Flynn,true
3156,Jennifer Perez,140.3637287,Jennifer,Perez,true
3157,James Newton,191.8006975,James,Newton,true
3158,Peter Hernandez,194.1967678,Peter,Hernandez,true
3159,Nicholas Combs,20.10458063,Nicholas,Combs,false
3160,Karen Wilson,160.1510331,Karen,Wilson,true
3161,Jenna Campbell,190.9943436,Jenna,Campbell,true
3162,Michelle Melendez,52.90917795,Michelle,Melendez,false
3163,Andrew Gallagher,136.30899,Andrew,Gallagher,true
3164,Laura Ross,182.0244978,Laura,Ross,true
3165,Teresa Lindsey,27.52334916,Teresa,Lindsey,false
3166,James Frost,223.6170974,James,Frost,true
3167,Robert Jackson,22.05368223,Robert,Jackson,false
3168,John Norman,109.6033635,John,Norman,true
3169,Alicia Anderson,173.5520281,Alicia,Anderson,true
3170,Jason Chang,44.35362764,Jason,Chang,false
3171,Laura Gray,55.50345352,Laura,Gray,false
3172,Wanda Long,114.3179822,Wanda,Long,true
3173,Sylvia Koch,140.3506493,Sylvia,Koch,true
3174,Melissa Higgins,62.36313364,Melissa,Higgins,false
3175,Eric Glover,38.36237335,Eric,Glover,false
3176,Daniel Cisneros,108.5913981,Daniel,Cisneros,true
3177,Emily Graham,101.033565,Emily,Graham,true
3178,Sherri Smith,67.86065479,Sherri,Smith,false
3179,Dr. William Smith,167.3695822,Dr.,William Smith,true
3180,Terri Aguirre,54.2421296,Terri,Aguirre,false
3181,Natalie Haney,137.4158277,Natalie,Haney,true
3182,Casey Holder,69.05125997,Casey,Holder,false
3183,Lisa Duran,56.08847638,Lisa,Duran,false
3184,David Smith,80.85434702,David,Smith,false
3185,Emily Andrews,30.55093486,Emily,Andrews,false
3186,Kyle Harvey,271.1239508,Kyle,Harvey,true
3187,Laura Wu,79.61965825,Laura,Wu,false
3188,Elijah Johnson,136.9964616,Elijah,Johnson,true
3189,Brittany Montgomery,288.8286558,Brittany,Montgomery,true
3190,Aaron Mccarthy,84.39861828,Aaron,Mccarthy,false
3191,Sarah Harris,144.8656998,Sarah,Harris,true
3192,Jacqueline Johnston,141.2779453,Jacqueline,Johnston,true
3193,Tina Wood,191.4925829,Tina,Wood,true
3194,Karen Duncan,4.247976362,Karen,Duncan,false
3195,Victor Owens,158.4737509,Victor,Owens,true
3196,Nathan Warren,117.1177461,Nathan,Warren,true
3197,Kenneth Brown,75.67015829,Kenneth,Brown,false
3198,Jill Cain,3.86708951,Jill,Cain,false
3199,Kimberly Koch,116.8989585,Kimberly,Koch,true
3200,Allison Obrien,44.59520215,Allison,Obrien,false
3201,Robert Martinez,227.9211981,Robert,Martinez,true
3202,Peter Wilson,231.0658253,Peter,Wilson,true
3203,Kelsey Wiley,176.1116668,Kelsey,Wiley,true
3204,Eric Murray,103.2178891,Eric,Murray,true
3205,John Rogers,144.6405491,John,Rogers,true
3206,Luke Estrada,85.78863405,Luke,Estrada,false
3207,Mr. Robert Clark,80.217175,Mr.,Robert Clark,false
3208,Kimberly Koch,165.4221924,Kimberly,Koch,true
3209,Laura Bailey,45.79462845,Laura,Bailey,false
3210,Allison Frye,58.02567556,Allison,Frye,false
3211,Krystal Owens,273.3193156,Krystal,Owens,true
3212,Denise Ferguson,220.6739739,Denise,Ferguson,true
3213,Crystal Alexander,207.337275,Crystal,Alexander,true
3214,Henry Cummings,105.0848383,Henry,Cummings,true
3215,Lori Morgan,241.7828354,Lori,Morgan,true
3216,Donald Barton,271.3082967,Donald,Barton,true
3217,Janet Collins,248.9042909,Janet,Collins,true
3218,Austin Rosales,145.3309141,Austin,Rosales,true
3219,Kathy White,3.687331701,Kathy,White,false
3220,Mrs. Kimberly Preston,148.0609304,Mrs.,Kimberly Preston,true
3221,John Hudson,225.9386329,John,Hudson,true
3222,Don Ryan,2.665125824,Don,Ryan,false
3223,Sarah Morgan,130.9060372,Sarah,Morgan,true
3224,Samuel Patel,129.0223582,Samuel,Patel,true
3225,Robert Wilson,183.340795,Robert,Wilson,true
3226,Megan Aguilar,118.4650524,Megan,Aguilar,true
3227,Jonathan Green,10.23139816,Jonathan,Green,false
3228,Jacob Tate,278.1887895,Jacob,Tate,true
3229,Trevor Brown,18.32777864,Trevor,Brown,false
3230,Kristine Barker,52.82568247,Kristine,Barker,false
3231,Cameron Brown,95.90174022,Cameron,Brown,false
3232,Lauren Taylor,77.35902673,Lauren,Taylor,false
3233,Brandon Murphy,7.589198878,Brandon,Murphy,false
3234,Paul Ward,181.5317081,Paul,Ward,true
3235,Cynthia Ward,100.6060794,Cynthia,Ward,true
3236,Kristin Lawson,160.2054476,Kristin,Lawson,true
3237,Stephen Roberts,187.5586469,Stephen,Roberts,true
3238,Victor Rivera,120.5942052,Victor,Rivera,true
3239,James Castaneda,83.44662013,James,Castaneda,false
3240,Ryan Olsen,201.6003909,Ryan,Olsen,true
3241,Alejandra Jones,94.58154942,Alejandra,Jones,false
3242,Cheyenne Miranda,78.16768739,Cheyenne,Miranda,false
3243,Courtney Maxwell,35.61603968,Courtney,Maxwell,false
3244,Lindsay Acosta,205.9536024,Lindsay,Acosta,true
3245,Michael Middleton,79.0239122,Michael,Middleton,false
3246,Katrina Perry,232.0425179,Katrina,Perry,true
3247,Bailey Johnson,217.0059982,Bailey,Johnson,true
3248,Robert Ortiz,69.74793996,Robert,Ortiz,false
3249,Glenda Woods,99.96543798,Glenda,Woods,false
3250,Doris Meyer,135.1551282,Doris,Meyer,true
3251,Connie Harper,154.1909599,Connie,Harper,true
3252,Tyler Parker,267.8555659,Tyler,Parker,true
3253,Julie Hernandez,33.97775309,Julie,Hernandez,false
3254,Nicole Kim DVM,73.207868,Nicole,Kim DVM,false
3255,John Benitez,38.03232575,John,Benitez,false
3256,Dustin Thomas,127.9353691,Dustin,Thomas,true
3257,Sheri Carter,161.762289,Sheri,Carter,true
3258,Ryan Davis,201.3310135,Ryan,Davis,true
3259,Shelby Kaufman,269.8886255,Shelby,Kaufman,true
3260,Debbie Burns,.841534724,Debbie,Burns,false
3261,Kyle Morales,9.360940022,Kyle,Morales,false
3262,Nicole Johnson,69.7030003,Nicole,Johnson,false
3263,Gabriel Preston,51.92882688,Gabriel,Preston,false
3264,Casey Johnston,8.571507149,Casey,Johnston,false
3265,Sean Adams,99.81380176,Sean,Adams,false
3266,Joel Lee MD,155.4172957,Joel,Lee MD,true
3267,Mark Williams,258.8473472,Mark,Williams,true
3268,Joseph Bartlett,52.827097,Joseph,Bartlett,false
3269,Debra Wilson,286.2563051,Debra,Wilson,true
3270,Megan Sullivan,143.1094366,Megan,Sullivan,true
3271,Jake Davis,158.2991762,Jake,Davis,true
3272,Timothy Russell,181.0104369,Timothy,Russell,true
3273,Steven Hodges,193.6824826,Steven,Hodges,true
3274,Meagan Robinson,269.5537995,Meagan,Robinson,true
3275,Brandon Orozco,291.4075448,Brandon,Orozco,true
3276,Scott Sandoval,195.7295684,Scott,Sandoval,true
3277,Jeremy Hunter,109.7843203,Jeremy,Hunter,true
3278,Monica Lloyd,237.5824875,Monica,Lloyd,true
3279,Ryan Scott,296.4766522,Ryan,Scott,true
3280,Kari Nguyen,274.6906514,Kari,Nguyen,true
3281,Heidi Brown,139.5269306,Heidi,Brown,true
3282,Rebecca Castillo,126.2307682,Rebecca,Castillo,true
3283,Terri Cox,245.8264778,Terri,Cox,true
3284,Timothy Smith,281.1150121,Timothy,Smith,true
3285,Molly Coleman,260.9460553,Molly,Coleman,true
3286,Katherine Brown,37.77886047,Katherine,Brown,false
3287,Kyle Dalton,273.948007,Kyle,Dalton,true
3288,Haley Oconnor,92.60559755,Haley,Oconnor,false
3289,Janet Tate,296.913503,Janet,Tate,true
3290,Timothy Collins,104.6630831,Timothy,Collins,true
3291,Michael Marks,283.1383796,Michael,Marks,true
3292,Maria Day,23.79444449,Maria,Day,false
3293,Jason Trujillo,299.4562265,Jason,Trujillo,true
3294,Kristin Parker,135.3958903,Kristin,Parker,true
3295,Megan Livingston,242.8785386,Megan,Livingston,true
3296,Mr. Joshua Ellis Jr.,84.82707931,Mr.,Joshua Ellis Jr.,false
3297,Ann Fuentes,87.7880342,Ann,Fuentes,false
3298,Briana Vega,47.10642162,Briana,Vega,false
3299,Kathryn Jackson,132.665955,Kathryn,Jackson,true
3300,Mary Galloway,246.8816779,Mary,Galloway,true
3301,Lorraine Lee,19.20535363,Lorraine,Lee,false
3302,Brittany Hill,82.14373559,Brittany,Hill,false
3303,Laura Benjamin,232.0857279,Laura,Benjamin,true
3304,Jennifer Collier,5.028182914,Jennifer,Collier,false
3305,Lisa Ramirez,77.96112244,Lisa,Ramirez,false
3306,Angel Hill,90.06437631,Angel,Hill,false
3307,Connor Rivas,49.1799723,Connor,Rivas,false
3308,Mrs. Ashley Carter MD,242.1768017,Mrs.,Ashley Carter MD,true
3309,William Gay,159.913024,William,Gay,true
3310,Joshua Sanchez,232.9403694,Joshua,Sanchez,true
3311,Nicole Moon,129.8392863,Nicole,Moon,true
3312,Kayla Wilson,147.0869319,Kayla,Wilson,true
3313,Brett Brown,235.3239691,Brett,Brown,true
3314,Mr. Thomas Williams,289.1238337,Mr.,Thomas Williams,true
3315,Kristin Rosales,193.912753,Kristin,Rosales,true
3316,Jennifer Cruz,227.7898924,Jennifer,Cruz,true
3317,Amanda Chandler,39.84244261,Amanda,Chandler,false
3318,Taylor Lopez,294.7380848,Taylor,Lopez,true
3319,Tyler Jones,25.07404212,Tyler,Jones,false
3320,Derek Walker,264.1815861,Derek,Walker,true
3321,Lauren Chase,115.839535,Lauren,Chase,true
3322,Dean Rice,162.1224441,Dean,Rice,true
3323,Brenda Boyer,284.0191995,Brenda,Boyer,true
3324,Melissa Jordan,165.5043116,Melissa,Jordan,true
3325,Brianna Valentine,235.7823895,Brianna,Valentine,true
3326,Richard White,36.57488333,Richard,White,false
3327,Steven Paul,173.9336026,Steven,Paul,true
3328,Jessica Peck,246.0731505,Jessica,Peck,true
3329,Christopher Hughes,81.73881827,Christopher,Hughes,false
3330,Nancy Rodriguez,135.4370072,Nancy,Rodriguez,true
3331,Stacy Robles,248.1166217,Stacy,Robles,true
3332,Robert Bray,259.0186654,Robert,Bray,true
3333,Mrs. Kelly Schmitt DVM,200.4331594,Mrs.,Kelly Schmitt DVM,true
3334,Charles Butler,22.76132536,Charles,Butler,false
3335,Emily Shaw,191.0107337,Emily,Shaw,true
3336,Anne Dixon,8.544510834,Anne,Dixon,false
3337,Joan White,36.42722554,Joan,White,false
3338,Darren Mcfarland,12.64993869,Darren,Mcfarland,false
3339,Tammy Lane,42.19079145,Tammy,Lane,false
3340,Duane Smith,29.213775,Duane,Smith,false
3341,Carrie Martinez,210.8625127,Carrie,Martinez,true
3342,Jeffery Hill,71.57620642,Jeffery,Hill,false
3343,Jessica Clark,194.1498647,Jessica,Clark,true
3344,Linda White,91.47223034,Linda,White,false
3345,Jake Spencer,29.61951774,Jake,Spencer,false
3346,Jeremy Miller,82.20378236,Jeremy,Miller,false
3347,Alexandra Blackwell,262.587412,Alexandra,Blackwell,true
3348,Brian Best,226.1846725,Brian,Best,true
3349,Mary Reynolds,144.5411578,Mary,Reynolds,true
3350,Valerie Armstrong,32.97859926,Valerie,Armstrong,false
3351,Joseph Gray,48.70703674,Joseph,Gray,false
3352,Jennifer Dominguez,105.8296056,Jennifer,Dominguez,true
3353,Heather Rodriguez,174.1301716,Heather,Rodriguez,true
3354,Curtis Valdez,284.9405214,Curtis,Valdez,true
3355,Joseph Chan,50.86043963,Joseph,Chan,false
3356,Jeffrey Edwards,257.6129623,Jeffrey,Edwards,true
3357,John Schmidt,208.5724419,John,Schmidt,true
3358,Roberto Adams,240.0395423,Roberto,Adams,true
3359,Ian Vargas,245.9328292,Ian,Vargas,true
3360,Breanna Merritt,125.7377276,Breanna,Merritt,true
3361,Sherry Smith,178.3897588,Sherry,Smith,true
3362,Sara Dominguez,276.5416011,Sara,Dominguez,true
3363,Gabriel Short,23.13299917,Gabriel,Short,false
3364,Kathleen Ali,259.6882032,Kathleen,Ali,true
3365,Jessica Bailey,19.44288818,Jessica,Bailey,false
3366,Patrick Johns,141.1224289,Patrick,Johns,true
3367,Timothy Massey,24.77935549,Timothy,Massey,false
3368,Yolanda White,66.96092477,Yolanda,White,false
3369,George Long,88.49273112,George,Long,false
3370,Danielle Wilson,76.63159125,Danielle,Wilson,false
3371,Michele Page,117.4345371,Michele,Page,true
3372,Benjamin Smith,135.9881171,Benjamin,Smith,true
3373,Michael Farrell,78.80973808,Michael,Farrell,false
3374,Richard Gibson,80.96958367,Richard,Gibson,false
3375,Stephanie Chambers,144.3811142,Stephanie,Chambers,true
3376,Daniel Rice,58.36426312,Daniel,Rice,false
3377,Danielle Stephens,226.2947522,Danielle,Stephens,true
3378,Ashley Chase,170.7564115,Ashley,Chase,true
3379,Carlos Rangel,115.9687917,Carlos,Rangel,true
3380,Lindsey Castillo,283.9979294,Lindsey,Castillo,true
3381,Scott Johnson,169.888996,Scott,Johnson,true
3382,Sharon Hicks,25.64804259,Sharon,Hicks,false
3383,Ashlee Oconnell,100.2463197,Ashlee,Oconnell,true
3384,Amy Parker,235.0797932,Amy,Parker,true
3385,John Wright,172.9184288,John,Wright,true
3386,Denise Davis,271.2020934,Denise,Davis,true
3387,Beth Peck,288.8909814,Beth,Peck,true
3388,Steve Ellis,132.2832059,Steve,Ellis,true
3389,Stacey Reed,153.8574015,Stacey,Reed,true
3390,Christine Scott,238.1391349,Christine,Scott,true
3391,Mrs. Sarah Rios,252.2214005,Mrs.,Sarah Rios,true
3392,Crystal Stout,110.5572952,Crystal,Stout,true
3393,Matthew Lyons,113.1242711,Matthew,Lyons,true
3394,Ann Wolf,13.87551284,Ann,Wolf,false
3395,Colleen Davis,93.2493786,Colleen,Davis,false
3396,Shannon Miller,276.7010452,Shannon,Miller,true
3397,Yvonne Kirk,97.4304361,Yvonne,Kirk,false
3398,Daniel Johnson,255.0882881,Daniel,Johnson,true
3399,Alexander Stewart,292.9248212,Alexander,Stewart,true
